"code","station","date","latitude","longitude","air_temp","wd","ws"
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10,25.077731,121.232822,17,245,2.075
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 01:00:00,25.077731,121.232822,17,213.333333333333,2.06666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 02:00:00,25.077731,121.232822,18,90,3.43333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 03:00:00,25.077731,121.232822,18,83.3333333333333,5.13333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 04:00:00,25.077731,121.232822,18,90,6.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 05:00:00,25.077731,121.232822,18.6666666666667,176.666666666667,4.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 06:00:00,25.077731,121.232822,18,60,5.65
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 07:00:00,25.077731,121.232822,17.6666666666667,36.6666666666667,6.33333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 08:00:00,25.077731,121.232822,17,27.5,8.525
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 09:00:00,25.077731,121.232822,17,38,10.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 10:00:00,25.077731,121.232822,17,36.6666666666667,11.9333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 11:00:00,25.077731,121.232822,16.8,30,11.74
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 12:00:00,25.077731,121.232822,16,32.5,12.1
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 13:00:00,25.077731,121.232822,16,35,11.725
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 14:00:00,25.077731,121.232822,16,36,9.5
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 15:00:00,25.077731,121.232822,16,43.3333333333333,9.63333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 16:00:00,25.077731,121.232822,16,70,6.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 17:00:00,25.077731,121.232822,17,80,5.65
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 18:00:00,25.077731,121.232822,17,70,7.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 19:00:00,25.077731,121.232822,18,70,6.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 20:00:00,25.077731,121.232822,17.5,55,5.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 21:00:00,25.077731,121.232822,18,65,5.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 22:00:00,25.077731,121.232822,18,55,5.65
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-10 23:00:00,25.077731,121.232822,19,50,4.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11,25.077731,121.232822,20,25,4.1
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 01:00:00,25.077731,121.232822,20.5,15,5.1
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 02:00:00,25.077731,121.232822,21.5,20,5.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 03:00:00,25.077731,121.232822,22,20,5.65
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 04:00:00,25.077731,121.232822,21,360,7.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 05:00:00,25.077731,121.232822,21,133.333333333333,8.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 06:00:00,25.077731,121.232822,20,15,7.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 07:00:00,25.077731,121.232822,20.5,15,7.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 08:00:00,25.077731,121.232822,19.5,25,7.45
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 09:00:00,25.077731,121.232822,19,20,7.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 10:00:00,25.077731,121.232822,18.6666666666667,20,6.53333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 11:00:00,25.077731,121.232822,18.5,15,6.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 12:00:00,25.077731,121.232822,19,10,6.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 13:00:00,25.077731,121.232822,18,15,6.45
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 14:00:00,25.077731,121.232822,18,20,5.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 15:00:00,25.077731,121.232822,18,27.5,5.925
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 16:00:00,25.077731,121.232822,18,20,4.65
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 17:00:00,25.077731,121.232822,18,20,4.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 18:00:00,25.077731,121.232822,18,10,3.85
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 19:00:00,25.077731,121.232822,18.5,360,4.9
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 20:00:00,25.077731,121.232822,19,20,5.1
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 21:00:00,25.077731,121.232822,18,20,4.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 22:00:00,25.077731,121.232822,18,45,4.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-11 23:00:00,25.077731,121.232822,18.5,185,2.85
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12,25.077731,121.232822,19,15,3.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 01:00:00,25.077731,121.232822,19.5,175,2.05
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 02:00:00,25.077731,121.232822,20.5,325,2.35
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 03:00:00,25.077731,121.232822,21.5,310,2.05
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 04:00:00,25.077731,121.232822,22,306.666666666667,3.43333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 05:00:00,25.077731,121.232822,22,305,3.85
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 06:00:00,25.077731,121.232822,22,305,4.85
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 07:00:00,25.077731,121.232822,20.6666666666667,316.666666666667,3.93333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 08:00:00,25.077731,121.232822,20,325,3.1
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 09:00:00,25.077731,121.232822,20,330,1.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 10:00:00,25.077731,121.232822,20,320,2.35
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 11:00:00,25.077731,121.232822,19,302.5,2.225
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 12:00:00,25.077731,121.232822,19,280,1.675
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 13:00:00,25.077731,121.232822,19,250,1.53333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 14:00:00,25.077731,121.232822,19,253.333333333333,2.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 15:00:00,25.077731,121.232822,19,255,2.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 16:00:00,25.077731,121.232822,19,230,3.1
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 17:00:00,25.077731,121.232822,19.6666666666667,200,3.43333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 18:00:00,25.077731,121.232822,20,235,2.85
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 19:00:00,25.077731,121.232822,20,230,2.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 20:00:00,25.077731,121.232822,20.3333333333333,230,1.53333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 21:00:00,25.077731,121.232822,21,310,0.875
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 22:00:00,25.077731,121.232822,21,291.666666666667,1.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-12 23:00:00,25.077731,121.232822,20.5,262.5,2.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13,25.077731,121.232822,18.5,27.5,5.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 01:00:00,25.077731,121.232822,18,32.5,6.825
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 02:00:00,25.077731,121.232822,17.3333333333333,30,6.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 03:00:00,25.077731,121.232822,17,20,5.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 04:00:00,25.077731,121.232822,17,30,5.4
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 05:00:00,25.077731,121.232822,17,35,4.85
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 06:00:00,25.077731,121.232822,17,35,4.9
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 07:00:00,25.077731,121.232822,16.5,30,6.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 08:00:00,25.077731,121.232822,16,27.5,6.575
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 09:00:00,25.077731,121.232822,16,30,6.45
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 10:00:00,25.077731,121.232822,16,35,5.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 11:00:00,25.077731,121.232822,16,33.3333333333333,7.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 12:00:00,25.077731,121.232822,16,30,6.45
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 13:00:00,25.077731,121.232822,15,23.3333333333333,7.53333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 14:00:00,25.077731,121.232822,15,20,8.06666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 15:00:00,25.077731,121.232822,14.3333333333333,23.3333333333333,10.2166666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 16:00:00,25.077731,121.232822,14,20,10.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 17:00:00,25.077731,121.232822,14,22.5,10.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 18:00:00,25.077731,121.232822,13.6666666666667,26.6666666666667,9.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 19:00:00,25.077731,121.232822,14,30,9.63333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 20:00:00,25.077731,121.232822,13.5,30,9.925
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 21:00:00,25.077731,121.232822,13,36.6666666666667,9.96666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 22:00:00,25.077731,121.232822,13,45,8.65
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-13 23:00:00,25.077731,121.232822,13,45,9.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14,25.077731,121.232822,13,40,8.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 01:00:00,25.077731,121.232822,13,40,9.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 02:00:00,25.077731,121.232822,13.5,40,8.75
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 03:00:00,25.077731,121.232822,14,40,9.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 04:00:00,25.077731,121.232822,14,35,9.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 05:00:00,25.077731,121.232822,14,35,9.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 06:00:00,25.077731,121.232822,14,40,10.05
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 07:00:00,25.077731,121.232822,14,40,10.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 08:00:00,25.077731,121.232822,14,40,11.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 09:00:00,25.077731,121.232822,14,40,10.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 10:00:00,25.077731,121.232822,13.5,40,10.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 11:00:00,25.077731,121.232822,13.5,40,10.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 12:00:00,25.077731,121.232822,13.5,40,11.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 13:00:00,25.077731,121.232822,14,55,10.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 14:00:00,25.077731,121.232822,14,55,9.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 15:00:00,25.077731,121.232822,14,55,9.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 16:00:00,25.077731,121.232822,14.5,60,10.05
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 17:00:00,25.077731,121.232822,14,55,9.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 18:00:00,25.077731,121.232822,15,60,9.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 19:00:00,25.077731,121.232822,15,45,10.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 20:00:00,25.077731,121.232822,15,40,11.05
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 21:00:00,25.077731,121.232822,15,50,11.05
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 22:00:00,25.077731,121.232822,15,50,10.05
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-14 23:00:00,25.077731,121.232822,15,50,10.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15,25.077731,121.232822,15.5,45,10.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 01:00:00,25.077731,121.232822,16.5,50,10.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 02:00:00,25.077731,121.232822,17,45,10.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 03:00:00,25.077731,121.232822,18,66.6666666666667,9.46666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 04:00:00,25.077731,121.232822,18,65,9.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 05:00:00,25.077731,121.232822,18,75,8.75
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 06:00:00,25.077731,121.232822,17.5,55,9.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 07:00:00,25.077731,121.232822,17,60,7.45
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 08:00:00,25.077731,121.232822,17,70,7.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 09:00:00,25.077731,121.232822,16.5,65,7.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 10:00:00,25.077731,121.232822,16,65,8.25
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 11:00:00,25.077731,121.232822,16,60,6.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 12:00:00,25.077731,121.232822,16,55,8.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 13:00:00,25.077731,121.232822,17,70,7.45
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 14:00:00,25.077731,121.232822,16,65,5.4
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 15:00:00,25.077731,121.232822,17,70,4.65
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 16:00:00,25.077731,121.232822,17,55,4.35
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 17:00:00,25.077731,121.232822,17,130,2.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 18:00:00,25.077731,121.232822,16.5,290,2.1
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 19:00:00,25.077731,121.232822,16,250,1.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 20:00:00,25.077731,121.232822,15.2,52,4.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 21:00:00,25.077731,121.232822,15,20,9.025
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 22:00:00,25.077731,121.232822,15,30,7.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-15 23:00:00,25.077731,121.232822,15,106.666666666667,3.96666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16,25.077731,121.232822,15.5,255,1.25
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 01:00:00,25.077731,121.232822,16.5,175,1.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 02:00:00,25.077731,121.232822,17.5,360,2.85
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 03:00:00,25.077731,121.232822,18,15,3.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 04:00:00,25.077731,121.232822,17.6666666666667,23.3333333333333,4.1
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 05:00:00,25.077731,121.232822,16.1666666666667,126.666666666667,7.11666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 06:00:00,25.077731,121.232822,15.5,15,6.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 07:00:00,25.077731,121.232822,15,21.6666666666667,6.36666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 08:00:00,25.077731,121.232822,15,30,6.03333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 09:00:00,25.077731,121.232822,15,26.6666666666667,6.03333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 10:00:00,25.077731,121.232822,15,40,5.65
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 11:00:00,25.077731,121.232822,16,33.3333333333333,5.46666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 12:00:00,25.077731,121.232822,16,50,5.65
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 13:00:00,25.077731,121.232822,16,30,6.075
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 14:00:00,25.077731,121.232822,16,40,6.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 15:00:00,25.077731,121.232822,15.25,35,6.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 16:00:00,25.077731,121.232822,16,36.6666666666667,6.36666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 17:00:00,25.077731,121.232822,16,33.3333333333333,6.36666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 18:00:00,25.077731,121.232822,16,30,6.45
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 19:00:00,25.077731,121.232822,16,35,7.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 20:00:00,25.077731,121.232822,16,30,6.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 21:00:00,25.077731,121.232822,16,30,6.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 22:00:00,25.077731,121.232822,16,40,7.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-16 23:00:00,25.077731,121.232822,16.5,45,7.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17,25.077731,121.232822,17.6666666666667,40,8.76666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 01:00:00,25.077731,121.232822,19,35,9.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 02:00:00,25.077731,121.232822,19,25,8.8
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 03:00:00,25.077731,121.232822,19.5,25,7.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 04:00:00,25.077731,121.232822,19.5,30,9
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 05:00:00,25.077731,121.232822,19,30,10.05
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 06:00:00,25.077731,121.232822,19,35,9.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 07:00:00,25.077731,121.232822,18.3333333333333,30,8.03333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 08:00:00,25.077731,121.232822,18,30,7.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 09:00:00,25.077731,121.232822,18,40,9.3
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 10:00:00,25.077731,121.232822,18,40,9.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 11:00:00,25.077731,121.232822,17.75,32.5,8.5
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 12:00:00,25.077731,121.232822,17.3333333333333,40,8.96666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 13:00:00,25.077731,121.232822,17,40,8.03333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 14:00:00,25.077731,121.232822,17,36.6666666666667,7.53333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 15:00:00,25.077731,121.232822,17,40,6.2
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 16:00:00,25.077731,121.232822,17,33.3333333333333,4.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 17:00:00,25.077731,121.232822,17,20,5.7
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 18:00:00,25.077731,121.232822,17,20,4.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 19:00:00,25.077731,121.232822,17,40,4.35
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 20:00:00,25.077731,121.232822,17,40,4.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 21:00:00,25.077731,121.232822,17,50,4.26666666666667
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 22:00:00,25.077731,121.232822,17,45,4.35
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-17 23:00:00,25.077731,121.232822,17.3333333333333,56.6666666666667,5.13333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18,25.077731,121.232822,18,16.6666666666667,4.43333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 01:00:00,25.077731,121.232822,18,27.5,5.55
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 02:00:00,25.077731,121.232822,18,30,5.95
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 03:00:00,25.077731,121.232822,18.3333333333333,30,5.33333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 04:00:00,25.077731,121.232822,19.3333333333333,16.6666666666667,3.93333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 05:00:00,25.077731,121.232822,19.5,10,3.6
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 06:00:00,25.077731,121.232822,19,20,4.85
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 07:00:00,25.077731,121.232822,18.5,20,5.4
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 08:00:00,25.077731,121.232822,18,33.3333333333333,4.93333333333333
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 09:00:00,25.077731,121.232822,18,45,4.85
"466860-99999","CHIANG KAI SHEK INTERNATIONAL, TW",2017-03-18 10:00:00,25.077731,121.232822,18,36.6666666666667,5.3
